Spacing,26
Voids


Label Id,X1,Y1,Z1,X2,Y2,Z2,a11,a22,a33,a12,a13,a23,DimX,DimY,DimZ,phi,theta,Xm,Ym,Zm,Volume,Roundness,FeretDiam,Flatness,VoxDimX,VoxDimY,VoxDimZ,MajorLength,MinorLength,
545,10319.6,2050.06,22435,8991.76,1605.53,20242.5,0.260531,0.0291972,0.710272,0.0872168,0.430172,0.144007,1326,494,2132,18.5088,32.5655,9655.7,1827.8,21338.7,1.15474e+07,0,0,1.78972,51,19,82,2601.51,69.2322,
546,6609.22,1619.58,24065.9,5065.25,1409.5,23231.9,0.763157,0.0141278,0.222715,0.103835,0.41227,0.0560934,1534,312,832,7.74808,61.8405,5837.24,1514.54,23648.9,1.15299e+07,0,0,2.53039,59,12,32,1767.39,82.1413,
547,31154.6,3399.7,11070,29003.8,2852.76,9835.06,0.717182,0.0463749,0.236443,0.182371,0.411792,0.104714,1950,520,1144,14.2673,60.9053,30079.2,3126.23,10452.6,1.15123e+07,0,0,1.49053,75,20,44,2539.79,77.9855,
548,28813.2,4724.16,16184.7,30355.2,4798.43,12979.9,0.187907,0.000435935,0.811657,-0.0090507,0.390533,-0.0188104,1456,156,3068,182.758,25.7207,29584.2,4761.29,14582.3,1.15123e+07,0,0,1.68579,56,6,118,3557.34,65.5849,
549,14625,5310.38,32818.5,15984.5,4893.31,30196.8,0.207768,0.0195548,0.772678,0.0637405,0.400671,0.122921,1300,390,2366,162.945,28.4755,15304.8,5101.84,31507.6,1.14947e+07,0,0,1.82472,50,15,91,2982.54,75.5834,
550,18239.7,2104.4,14466.9,16538.8,1597.32,11834,0.286937,0.0255035,0.68756,0.0855447,0.444169,0.13242,1716,546,2652,16.6009,33.9841,17389.2,1850.86,13150.5,1.14771e+07,0,0,1.14548,66,21,102,3175.26,76.3826,
551,23919.6,1754.21,11321.4,22310.3,1357.73,10311.9,0.687686,0.0417414,0.270573,0.169425,0.431357,0.106274,1612,416,1014,13.8404,58.6566,23115,1555.97,10816.6,1.14596e+07,0,0,1.86479,62,16,39,1940.6,91.5837,
552,28448.1,4580.51,21297.7,28899.1,4480.25,20038.9,0.113104,0.00559176,0.881304,0.0251486,0.31572,0.0702,572,208,1300,167.464,20.1527,28673.6,4530.38,20668.3,1.14596e+07,0,0,2.02565,22,8,50,1340.83,104.663,
553,22654.8,570.1,5905.51,22832.6,572.063,5689.85,0.404451,4.9368e-05,0.5955,-0.00446843,0.490765,-0.00542205,286,234,312,180.633,39.4944,22743.7,571.081,5797.68,1.1442e+07,0,0,1.06346,11,9,12,279.471,235.357,
554,8076.06,2880.12,30861.6,6867.11,2668.31,30129.4,0.715545,0.0219646,0.262491,0.125366,0.433386,0.0759309,1274,286,754,9.93757,59.1803,7471.59,2774.21,30495.5,1.1442e+07,0,0,1.52748,49,11,29,1429.19,92.4648,
555,19016.9,3146.91,22926,17229.5,2505.09,19833.8,0.242629,0.0312809,0.726091,0.0871186,0.419726,0.150708,1638,624,2782,19.7513,31.5581,18123.2,2826,21379.9,1.14244e+07,0,0,1.29671,63,24,107,3628.87,71.7837,
556,21964.8,2178.69,18351.5,20274.9,1792.09,17294.9,0.692895,0.0362639,0.270842,0.158515,0.433203,0.0991048,1716,442,1066,12.8859,58.6393,21119.8,1985.39,17823.2,1.13892e+07,0,0,1.47472,66,17,41,2030.11,83.5528,
557,30611,4703.47,16992.1,31115.6,4694.79,15505.5,0.103294,3.05607e-05,0.896676,0.00177672,0.304337,0.00523479,572,182,1664,179.015,18.7501,30863.3,4699.13,16248.8,1.13717e+07,0,0,1.60967,22,7,64,1569.89,87.9525,
558,26406.4,3017.89,19808.5,24194.2,2533.15,18584.1,0.738374,0.0354509,0.226175,0.16179,0.408659,0.0895439,2106,494,1196,12.3591,61.6029,25300.3,2775.52,19196.3,1.13541e+07,0,0,1.08023,81,19,46,2574.54,83.9628,
559,5141.61,3888.42,25185.4,7944.85,3789.07,23708.9,0.782061,0.000982264,0.216957,0.0277162,0.411915,0.0145983,2782,156,1456,177.97,62.2389,6543.23,3838.74,24447.2,1.13541e+07,0,0,1.19006,107,6,56,3169.86,74.3284,
560,21386.9,4056.73,28740.6,20082.8,3530.52,26626.1,0.263719,0.0429366,0.693345,0.10641,0.427607,0.172539,1378,572,2210,21.9741,33.6257,20734.9,3793.63,27683.4,1.13541e+07,0,0,1.51659,53,22,85,2539.5,75.4286,
561,29824.5,4811.79,27708.2,28778.8,4452.61,26015.2,0.267467,0.0315508,0.700983,0.0918629,0.433,0.148716,1014,390,1638,18.9553,33.1495,29301.6,4632.2,26861.7,1.13189e+07,0,0,1.49378,39,15,63,2022.08,79.8977,
562,21873,2192.8,19182.1,18800.3,1534.19,17451.1,0.733518,0.0337,0.232782,0.157224,0.413219,0.0885706,2964,650,1664,12.0979,61.1528,20336.7,1863.5,18316.6,1.12838e+07,0,0,1.33544,114,25,64,3587.69,68.1646,
563,15269.3,3837.66,33273.8,13281.7,3444.69,32112.6,0.724464,0.0283172,0.247219,0.14323,0.423204,0.0836694,1976,442,1170,11.1834,60.1843,14275.5,3641.18,32693.2,1.12662e+07,0,0,2.34562,76,17,45,2335.25,65.2291,
564,25457.1,2903.86,14590.2,24313.9,2527.05,12914.6,0.307024,0.03336,0.659616,0.101204,0.45002,0.14834,1196,442,1742,18.2438,35.6917,24885.5,2715.46,13752.4,1.12486e+07,0,0,1.38284,46,17,67,2063.08,81.3093,
565,23672.8,2977.1,16979.6,22041.9,2436.1,14463.6,0.28652,0.0315279,0.681952,0.0950441,0.442033,0.146631,1586,572,2366,18.3516,34.3299,22857.3,2706.6,15721.6,1.12486e+07,0,0,1.80614,61,22,91,3046.79,66.8657,
566,17824.6,3487.73,33982.5,20208.8,3251.07,31776,0.535794,0.00527917,0.458926,0.0531841,0.495873,0.0492214,2392,286,2236,174.331,47.356,19016.7,3369.4,32879.2,1.12486e+07,0,0,1.40369,92,11,86,3257.21,69.0934,
567,14453.6,1637.92,15869.8,13321.4,1281.32,13984.3,0.2582,0.0256179,0.716182,0.08133,0.430021,0.135451,1092,390,1768,17.4838,32.1912,13887.5,1459.62,14927.1,1.12311e+07,0,0,1.76282,42,15,68,2228.01,72.2756,
568,26793,4663.74,26783.1,25311.1,4116.11,24380.3,0.265551,0.036266,0.698183,0.0981349,0.430585,0.159123,1560,598,2522,20.2819,33.3244,26052,4389.92,25581.7,1.12135e+07,0,0,1.47416,60,23,97,2875.69,68.9739,
569,17209.6,3983.31,36134.9,18736.4,3717.66,34462.4,0.448365,0.0135744,0.538061,0.0780145,0.49117,0.0854625,1586,312,1664,170.129,42.8172,17973,3850.49,35298.6,1.12135e+07,0,0,1.81255,61,12,64,2280.09,83.5422,
570,16898.3,6151.24,41291.8,15635.2,5672.15,39272.3,0.270264,0.0388803,0.690856,0.102508,0.432103,0.163892,1300,520,2080,20.7712,33.7801,16266.7,5911.7,40282,1.12135e+07,0,0,1.13209,50,20,80,2429.7,83.6975,
571,28670.7,3045.5,24960.9,31121.9,3205.04,22688.6,0.536592,0.00227309,0.461135,-0.0349245,0.497435,-0.032376,2496,182,2314,183.724,47.2291,29896.3,3125.27,23824.7,1.11783e+07,0,0,1.49339,96,7,89,3346.28,66.5921,
572,17335.8,4879.25,34910.2,16208.6,4326.8,33055.7,0.253372,0.0608547,0.685773,0.124173,0.41684,0.204285,1196,598,2002,26.1086,34.0945,16772.2,4603.03,33982.9,1.11432e+07,0,0,1.80594,46,23,77,2239.44,72.9411,
573,16286,5858.79,36237.2,17277.9,5326.05,33505,0.112664,0.0324994,0.854836,0.0605105,0.310338,0.166678,962,572,2652,151.76,22.3959,16781.9,5592.42,34871.1,1.11432e+07,0,0,1.362,37,22,102,2955.11,72.7214,
574,18727.2,3004.54,27846.4,15701.2,2474.55,26087.5,0.7307,0.0224135,0.246886,0.127975,0.424735,0.0743881,2860,546,1664,9.93403,60.2064,17214.2,2739.54,26966.9,1.1108e+07,0,0,1.38538,110,21,64,3540.03,67.657,
575,14557.9,6091.94,40522.6,14002.3,5856.27,39583.8,0.247853,0.0445903,0.707556,0.105128,0.418772,0.177624,572,312,910,22.9844,32.7368,14280.1,5974.11,40053.2,1.10905e+07,0,0,1.83202,22,12,35,1116.06,96.9069,
576,22269.6,2985.73,25384.8,20528.6,2635.4,24486.8,0.765388,0.0309931,0.203619,0.154019,0.394775,0.0794406,1768,416,910,11.3777,63.1766,21399.1,2810.57,24935.8,1.10377e+07,0,0,1.10648,68,16,35,1989.98,96.4993,
577,6889.93,3883.87,25151.7,7830.3,3616.32,23541.6,0.249209,0.0201723,0.730619,0.0709022,0.426704,0.121401,1014,338,1742,164.118,31.2665,7360.11,3750.1,24346.6,1.10202e+07,0,0,1.62873,39,13,67,1883.71,88.4945,
578,19129.9,4893.52,36315.4,16518.7,4258.65,34991.7,0.759831,0.044916,0.195253,0.184739,0.385174,0.0936482,2522,598,1300,13.6653,63.7765,17824.3,4576.08,35653.6,1.10202e+07,0,0,1.99143,97,23,50,2995.62,69.7465,
579,17681.8,4028.27,30639.3,16421.6,3556.09,28581.3,0.262656,0.0368738,0.70047,0.0984131,0.428932,0.160714,1248,494,2002,20.5402,33.1815,17051.7,3792.18,29610.3,1.10026e+07,0,0,1.48939,48,19,77,2458.98,72.4769,
580,24439.2,2517.18,14414.2,23146.5,2046.99,12461.9,0.292985,0.0387615,0.668253,0.106567,0.44248,0.160943,1222,494,1898,19.9878,35.1679,23792.9,2282.08,13438,1.09674e+07,0,0,1.61863,47,19,73,2388.2,73.7076,
581,39981.5,5780.65,15606.3,38863.7,5504.68,15030.8,0.754171,0.0459703,0.199858,0.186197,0.388236,0.0958517,1170,312,650,13.8684,63.4451,39422.6,5642.67,15318.5,1.09674e+07,0,0,1.58874,45,12,25,1287.16,96.2911,
582,18738.8,3840.16,18809.8,19428.4,3773.59,17580.2,0.238716,0.00222529,0.759059,0.023048,0.425675,0.0410989,702,182,1222,174.485,29.397,19083.6,3806.88,18195,1.09674e+07,0,0,2.03968,27,7,47,1411.34,85.8344,
583,7122.87,3188.81,30376.9,4341.59,2839.94,28757.2,0.738079,0.011613,0.250308,0.0925816,0.429822,0.0539151,2912,390,1664,7.1496,59.9796,5732.23,3014.37,29567,1.09498e+07,0,0,2.19039,112,15,64,3237.38,64.8039,
584,21108.5,3777.23,27567.7,19887.6,3312.91,25519.6,0.25262,0.036537,0.710843,0.0960727,0.423761,0.161158,1274,520,2158,20.8221,32.5294,20498.1,3545.07,26543.6,1.09323e+07,0,0,2.33302,49,20,83,2429.17,64.6303,
585,19569,5269.73,34554.7,19347.4,5176,34145,0.217451,0.0389133,0.743636,0.0919876,0.402125,0.17011,364,234,520,22.9297,30.4193,19458.2,5222.86,34349.8,1.09323e+07,0,0,1.8346,14,9,20,475.109,147.294,
586,20654.8,605.981,6454.89,20872,616.48,6214.69,0.449311,0.00105011,0.549639,-0.0217216,0.496949,-0.0240246,338,260,338,182.768,42.1512,20763.4,611.23,6334.79,1.09147e+07,0,0,1.07754,13,10,13,323.993,216.391,
587,16362.2,2225.41,20496.9,15527.3,1931.74,19244.9,0.296516,0.0366868,0.666797,0.104299,0.444653,0.156405,858,390,1274,19.3792,35.2564,15944.8,2078.58,19870.9,1.09147e+07,0,0,1.58279,33,15,49,1533.22,93.0671,
588,10230.6,3427.92,23231.6,11303.4,3172.39,21194.4,0.214471,0.0121676,0.773361,0.0510843,0.407264,0.097005,1040,338,1976,166.603,28.4288,10767,3300.16,22213,1.09147e+07,0,0,1.45131,40,13,76,2316.57,76.4769,
589,21031.4,2775.85,23869.8,18909.7,2342.25,22614.4,0.718457,0.0300071,0.251536,0.146829,0.425109,0.0868786,2002,468,1118,11.5503,59.8985,19970.5,2559.05,23242.1,1.09147e+07,0,0,1.29441,77,18,43,2503.11,84.3211,
590,13568.2,3329.96,31044.9,10866.9,2821.61,29474.4,0.728105,0.025786,0.246109,0.137022,0.423312,0.0796629,2496,520,1456,10.6578,60.2581,12217.6,3075.79,30259.6,1.09147e+07,0,0,1.31521,96,20,56,3165.69,72.1931,
591,23330.3,4305.3,13916.4,24670.2,4462.07,13158.9,0.750007,0.0102685,0.239724,-0.087758,0.424022,-0.0496146,1404,312,806,186.674,60.6846,24000.2,4383.68,13537.7,1.08971e+07,0,0,3.8234,54,12,31,1547.14,66.8371,
592,19465.1,2920.84,17033.3,20038.4,2786.91,15155.9,0.0849177,0.00463394,0.910448,0.0198369,0.278052,0.0649536,676,208,2080,166.851,17.4127,19751.7,2853.88,16094.6,1.08971e+07,0,0,1.15132,26,8,80,1967.51,91.743,
593,22658.4,6206.22,33780.7,24040.7,5862.73,31099.1,0.207255,0.0127957,0.779949,0.0514973,0.402055,0.0998998,1274,364,2470,166.046,27.9756,23349.6,6034.47,32439.9,1.08971e+07,0,0,1.2203,49,14,95,3036.51,72.0132,
594,35337.1,5236.09,9691.35,35971.4,5322.6,8061.61,0.131199,0.00244075,0.86636,-0.0178948,0.337144,-0.0459844,650,182,1586,187.767,21.4426,35654.2,5279.35,8876.48,1.0862e+07,0,0,1.81444,25,7,61,1750.93,78.8038,
595,18322,2543.28,24847.1,15572.6,2065.28,23212,0.722603,0.0218416,0.255555,0.12563,0.429727,0.074711,2548,520,1508,9.8627,59.6338,16947.3,2304.28,24029.6,1.0862e+07,0,0,1.75757,98,20,58,3234.31,64.0177,
596,16219.1,4809.91,32411,17016.5,4459.97,30275.1,0.119509,0.0230186,0.857472,0.0524494,0.320119,0.140491,806,364,2158,156.305,22.1807,16617.8,4634.94,31343,1.0862e+07,0,0,1.40607,31,14,83,2306.54,75.2888,
597,20876.6,4644.49,34605.2,17815.6,4093.2,32812.3,0.727002,0.0235813,0.249417,0.130934,0.425824,0.0766914,2990,598,1742,10.2096,60.0386,19346.1,4368.84,33708.7,1.08444e+07,0,0,1.35142,115,23,67,3589.99,66.7779,
598,30204.6,3100.54,7989.1,28185.5,2621.16,6796.07,0.711491,0.0401062,0.248403,0.168924,0.4204,0.0998123,2080,546,1196,13.356,60.1058,29195,2860.85,7392.58,1.08092e+07,0,0,1.80386,80,21,46,2393.72,70.2747,
599,29451.6,2490.41,13288,29981.7,2532.96,12767.3,0.507225,0.00326919,0.489506,-0.0407212,0.498287,-0.0400036,546,156,598,184.59,45.6013,29716.6,2511.68,13027.6,1.08092e+07,0,0,1.41464,21,6,23,744.243,128.468,
600,41252,5673.83,14828.6,39610.7,5350.25,13784.5,0.692756,0.0269278,0.280316,0.136581,0.440671,0.0868809,1664,364,1092,11.1532,58.0318,40431.4,5512.04,14306.6,1.08092e+07,0,0,1.10007,64,14,42,1971.88,96.4858,
601,15708.3,654.653,16987.8,15897.3,668.768,16795.3,0.489656,0.00272838,0.507616,-0.0365509,0.498555,-0.0372152,286,260,286,184.269,44.5636,15802.8,661.711,16891.5,1.08092e+07,0,0,1.17407,11,10,11,270.219,220.19,
602,22976.5,1999.69,11485.4,21897.7,1632.77,9853.02,0.29368,0.0339718,0.672349,0.0998841,0.444359,0.151132,1066,390,1690,18.7838,34.9183,22437.1,1816.23,10669.2,1.07917e+07,0,0,1.79545,41,15,65,1990.72,74.4122,
603,24711.9,4003.63,18045.1,25345.1,3959.82,16463.7,0.138075,0.000661069,0.861264,0.00955392,0.344847,0.0238612,728,130,1794,176.042,21.8682,25028.5,3981.73,17254.4,1.07917e+07,0,0,1.14095,28,5,69,1703.97,95.7255,
604,23852.2,4412.32,22869.8,24438.5,4314.28,21534.1,0.160801,0.0044963,0.834703,0.0268888,0.366362,0.0612623,650,182,1482,170.507,23.9894,24145.4,4363.3,22201.9,1.07917e+07,0,0,1.8633,25,7,57,1462.02,86.2021,
605,17745.4,3454.45,26265.8,16257.9,2908.44,23772.2,0.253509,0.0341543,0.712336,0.0930507,0.424952,0.155979,1430,572,2418,20.1557,32.435,17001.7,3181.44,25019,1.07917e+07,0,0,1.61942,55,22,93,2954.44,69.4055,
606,8759,3370.87,29586.9,7800.03,3053.59,28023,0.26531,0.029042,0.705648,0.0877787,0.432684,0.143155,1014,364,1586,18.307,32.8568,8279.52,3212.23,28805,1.07917e+07,0,0,1.20119,39,14,61,1861.79,89.4875,
607,26354.2,4551.44,31630.7,24445.4,4181.08,30517.8,0.725934,0.027329,0.246737,0.140851,0.423219,0.0821161,1950,416,1144,10.9805,60.2164,25399.8,4366.26,31074.2,1.07917e+07,0,0,1.39482,75,16,44,2240.34,78.0668,
608,15870.1,6626.49,39003.5,16043.9,6537.47,38603.2,0.152269,0.0399544,0.807777,0.0779988,0.350712,0.17965,364,182,494,152.876,26.0039,15957,6581.98,38803.3,1.07917e+07,0,0,2.72,14,7,19,445.382,115.823,
609,38156.3,5071.14,14831.8,36410.7,4684.47,13896.4,0.748374,0.0367209,0.214905,0.165774,0.401035,0.0888342,1846,442,1014,12.49,62.3818,37283.5,4877.8,14364.1,1.07565e+07,0,0,1.86005,71,17,39,2017.83,74.7456,
610,31422.2,2212.34,4943.48,32125.9,2365.71,4270.42,0.509569,0.0242086,0.466222,-0.111067,0.487414,-0.106238,754,286,702,192.296,46.9368,31774,2289.02,4606.95,1.07038e+07,0,0,2.07109,29,11,27,985.732,98.9861,
611,22213.8,2774.51,11681.4,23036.8,2734.93,9235.33,0.101683,0.000235121,0.898082,0.00488956,0.302191,0.0145313,858,130,2522,177.247,18.6173,22625.3,2754.72,10458.4,1.07038e+07,0,0,1.38921,33,5,97,2581.14,73.6732,
612,29500.6,4370.93,20554.5,28525,4033.6,19084.1,0.294905,0.0352579,0.669837,0.101969,0.444453,0.153678,988,390,1430,19.0738,35.0715,29012.8,4202.27,19819.3,1.07038e+07,0,0,1.28023,38,15,55,1796.51,92.2778,
613,31554.7,3500.66,21007,33112.9,3652.45,19389.6,0.479209,0.00454705,0.516244,-0.0466796,0.497382,-0.0484498,1456,260,1508,185.564,44.0691,32333.8,3576.56,20198.3,1.07038e+07,0,0,1.61212,56,10,58,2251.05,72.8391,
614,40469.2,5267.66,12167,38764.6,4844.46,11219.7,0.729673,0.0449763,0.225351,0.181157,0.405503,0.100675,1690,468,988,13.943,61.6594,39616.9,5056.06,11693.4,1.06862e+07,0,0,1.30024,65,18,38,1995.52,83.3702,
615,5738.66,4180.56,26441,8148.59,4067.6,25065.3,0.752986,0.00165412,0.24536,0.035292,0.429828,0.0201458,2314,182,1326,177.317,60.308,6943.62,4124.08,25753.2,1.06862e+07,0,0,1.58085,89,7,51,2777.23,72.8998,
616,31030.8,3483.1,15031.5,28992.3,2982.46,13892.5,0.728596,0.043944,0.22746,0.178934,0.407095,0.0999774,1924,520,1066,13.798,61.5151,30011.5,3232.78,14462,1.06686e+07,0,0,1.60732,74,20,41,2388.2,72.1308,
617,13486.5,1400.45,25335.5,14804.9,1281.79,24158,0.553735,0.00448576,0.441779,0.0498389,0.494599,0.0445165,1482,208,1326,174.857,48.3434,14145.7,1341.12,24746.7,1.06686e+07,0,0,1.80675,57,8,51,1771.65,76.1801,
618,35589.2,6028.21,10449.3,36031.4,6114.9,9932.33,0.415732,0.0159768,0.568291,-0.0814988,0.486063,-0.0952862,546,182,624,191.091,41.0749,35810.3,6071.56,10190.8,1.06511e+07,0,0,2.25233,21,7,24,685.83,117.86,
619,31014.5,3530.22,20142.5,31373.3,3567.95,19812.2,0.538158,0.00595038,0.455892,-0.0565884,0.49532,-0.0520839,416,156,416,186.003,47.5305,31193.9,3549.09,19977.4,1.06511e+07,0,0,1.77037,16,6,16,489.119,137.434,
620,17344.5,2952.19,26986.4,15482,2678.01,25969.8,0.757795,0.0164219,0.225783,0.111555,0.413639,0.0608916,1898,312,1040,8.37434,61.6298,16413.3,2815.1,26478.1,1.06159e+07,0,0,1.23332,73,12,40,2139.56,88.4495,
621,21704.1,2619.44,10416.5,22088.2,2607.98,9115.99,0.0802123,7.14393e-05,0.919716,0.00239381,0.271611,0.0081058,442,104,1404,178.291,16.4599,21896.1,2613.71,9766.26,1.05983e+07,0,0,1.69379,17,4,54,1356.1,90.196,
622,18094.1,2066.33,13711.2,19327.9,1951.6,10680.3,0.141967,0.00122781,0.856805,0.0132026,0.348767,0.0324344,1274,156,3120,174.687,22.2353,18711,2008.97,12195.8,1.05632e+07,0,0,1.30277,49,6,120,3274.34,69.0147,
623,12663.8,1005.37,18537.6,11494.1,847.419,17923,0.772613,0.0140885,0.213298,0.104331,0.405952,0.0548183,1300,234,676,7.6905,62.494,12079,926.396,18230.3,1.05632e+07,0,0,1.73791,50,9,26,1330.75,89.9634,
624,25304.4,4071.71,25451.7,24258.4,3701.81,23791.3,0.274353,0.0343109,0.691336,0.0970222,0.435511,0.154014,1014,416,1612,19.4756,33.7503,24781.4,3886.76,24621.5,1.05632e+07,0,0,1.35805,39,16,62,1996.94,82.1066,
625,22871.6,5633.37,25610.4,24733.4,5629.57,24702.6,0.807909,3.3492e-06,0.192088,0.00164495,0.393941,0.000802085,1924,182,962,179.883,64.0059,23802.5,5631.47,25156.5,1.05456e+07,0,0,1.89603,74,7,37,2071.33,78.3342,
626,4999.28,4013.43,27230.5,5820.89,3678.3,25533.1,0.184018,0.0306168,0.785365,0.0750602,0.38016,0.155066,832,364,1664,157.81,27.5994,5410.09,3845.87,26381.8,1.05104e+07,0,0,1.54195,32,14,64,1915.29,79.5226,
627,30879,3578.86,18628.6,29125.4,3122.69,17605.7,0.710268,0.0480664,0.241665,0.18477,0.414303,0.107777,1768,520,1014,14.5818,60.5546,30002.2,3350.78,18117.1,1.04929e+07,0,0,1.71601,68,20,39,2080.71,77.2458,
628,14064.9,3846.67,36597.4,14761.4,3706.22,35957.6,0.530667,0.0215824,0.44775,0.107019,0.487449,0.0983031,728,208,676,168.598,47.9992,14413.1,3776.45,36277.5,1.04929e+07,0,0,1.38056,28,8,26,956.089,112.422,
629,31565.5,2375.62,7709.36,32468.8,2510.89,6854.48,0.52136,0.0116914,0.466949,-0.0780731,0.493405,-0.0738869,910,234,858,188.517,46.8951,32017.1,2443.26,7281.92,1.04753e+07,0,0,1.38896,35,9,33,1251.04,100.802,
630,24938.2,3613.43,18882.7,24894.2,3549.92,17552.2,0.00108511,0.00227046,0.996644,0.00156962,0.0328857,0.0475693,494,208,1404,55.343,3.32085,24916.2,3581.67,18217.4,1.04753e+07,0,0,4.27188,19,8,54,1332.81,112.26,
631,20249.7,3543.17,30386.8,18055.5,3121.73,29197.6,0.751518,0.0277254,0.220757,0.144347,0.407312,0.078234,2158,442,1170,10.8726,61.9756,19152.6,3332.45,29792.2,1.04753e+07,0,0,1.33355,83,17,45,2531.02,75.1603,
632,21670.7,5826.25,32153.5,23211.3,5405.23,29126.7,0.202636,0.0151342,0.782229,0.0553781,0.398131,0.108804,1430,442,2808,164.715,27.8176,22441,5615.74,30640.1,1.04577e+07,0,0,1.25098,55,17,108,3422.34,67.5026,
633,22637.4,2794.47,12391.8,23464.1,2772.34,9975.07,0.104731,7.50632e-05,0.895194,0.00280382,0.306193,0.00819733,858,130,2418,178.466,18.8891,23050.8,2783.4,11183.5,1.04401e+07,0,0,1.06705,33,5,93,2554.33,85.4608,
634,8171.51,2316.89,29046.7,7819.11,2223.83,28882.3,0.776772,0.0541782,0.16905,0.205144,0.362372,0.0957018,390,286,312,14.7939,65.7225,7995.31,2270.36,28964.5,1.04401e+07,0,0,1.48631,15,11,12,399.845,174.669,
635,24777.2,3160.58,22845.9,23405.2,2797.58,22050.1,0.711001,0.0497742,0.239225,0.188121,0.412418,0.10912,1456,416,832,14.8201,60.7182,24091.2,2979.08,22448,1.04226e+07,0,0,1.40317,56,16,32,1627.07,94.3446,
636,13903.4,3838.66,24347.4,14971.3,3640.66,22297.2,0.21184,0.00728271,0.780878,0.0392781,0.40672,0.0754116,1040,260,2002,169.496,27.9114,14437.4,3739.66,23322.3,1.04226e+07,0,0,1.29644,40,10,77,2320.09,77.9405,
637,33317.7,2783.24,7584.04,34510.4,3008.82,6408.53,0.498201,0.017823,0.483976,-0.0942307,0.491037,-0.0928758,1170,286,1196,190.711,45.9182,33914.1,2896.03,6996.29,1.03874e+07,0,0,1.17209,45,11,46,1689.72,94.4568,
638,33195.4,5583.37,9106.46,34812.9,5882.72,8210.51,0.745669,0.0255398,0.228791,-0.138001,0.41304,-0.0764413,1716,390,962,190.485,61.4242,34004.2,5733.04,8658.48,1.03698e+07,0,0,2.32953,66,15,37,1873.12,86.7883,
639,28712.8,2693.9,9503.49,26583.2,2182.34,8087.1,0.66665,0.0384664,0.294884,0.160136,0.443378,0.106504,2158,598,1430,13.5071,57.1097,27648,2438.12,8795.3,1.03347e+07,0,0,1.34613,83,23,55,2608.29,72.8725,
640,33863.9,4764.18,9327.3,34353.6,4805.33,7952.64,0.112509,0.000794661,0.886696,-0.00945551,0.31585,-0.0265447,546,130,1456,184.804,19.6703,34108.7,4784.75,8639.97,1.03171e+07,0,0,1.73401,21,5,56,1459.85,82.2136,
641,19281.7,1952.01,10403.1,20025.8,1966.09,8643.78,0.15173,5.43827e-05,0.848215,-0.00287254,0.358748,-0.00679178,754,104,1820,181.085,22.9293,19653.8,1959.05,9523.45,1.02995e+07,0,0,1.42244,29,4,70,1910.29,81.5209,
642,18827.7,4013.52,30695.5,18431.9,3908.59,30344.6,0.538808,0.0378506,0.423341,0.142808,0.477598,0.126585,468,208,468,14.8446,49.4096,18629.8,3961.05,30520.1,1.02995e+07,0,0,2.95912,18,8,18,539.33,105.329,
643,24032.9,2667.79,13325.3,23127.7,2344.57,11968,0.296239,0.0377713,0.665989,0.10578,0.444176,0.158604,988,364,1482,19.6504,35.3055,23580.3,2506.18,12646.7,1.0282e+07,0,0,1.85123,38,14,57,1663.11,76.4429,
644,16567.2,3470.94,20401.5,17943.2,3202.84,17640.9,0.19749,0.00749864,0.795011,0.0384825,0.396241,0.0772108,1430,286,2860,168.974,26.9207,17255.2,3336.89,19021.2,1.0282e+07,0,0,1.13742,55,11,110,3096.12,72.885,
645,33298.4,4564.17,23953.9,31407.7,4116.81,22836.7,0.711679,0.0398425,0.248478,0.16839,0.42052,0.0994987,1794,494,1092,13.3119,60.1008,32353,4340.49,23395.3,1.0282e+07,0,0,1.79089,69,19,42,2241.2,68.7983,
646,24648.3,3758.06,7515.77,25794.1,3918.35,6848.07,0.73577,0.0143986,0.249831,-0.102927,0.42874,-0.0599768,1222,234,728,187.963,60.0112,25221.2,3838.21,7181.92,1.02644e+07,0,0,1.89595,47,9,28,1335.84,86.3663,
647,13025.6,2497.95,21267.1,13739.3,2313.07,19467.4,0.134675,0.00903677,0.856289,0.0348859,0.339588,0.0879664,754,234,1898,165.477,22.2775,13382.5,2405.51,20367.3,1.02468e+07,0,0,1.23956,29,9,73,1944.83,88.1907,
648,9415.52,2161.33,23878,8471.05,2000.99,23288.1,0.70475,0.020313,0.274937,0.119648,0.440184,0.0747314,988,234,676,9.63541,58.3759,8943.29,2081.16,23583,1.02468e+07,0,0,1.98101,38,9,26,1125.05,100.843,
649,31362.5,2814.83,3892.47,29768.2,2439.05,2936.33,0.706595,0.0392554,0.254149,0.166546,0.42377,0.0998836,1768,468,1066,13.2627,59.7262,30565.3,2626.94,3414.4,1.02292e+07,0,0,1.53051,68,18,41,1896.61,77.4162,
650,5422.95,3546.88,32621.6,5066.75,3516.54,32359.6,0.64598,0.00468503,0.349335,0.055013,0.475041,0.0404555,442,234,390,4.86769,53.7687,5244.85,3531.71,32490.6,1.02292e+07,0,0,1.69113,17,9,15,443.18,153.965,
651,41938.7,5608.53,14433.9,39875.3,5101.41,13280.1,0.72829,0.0439904,0.227719,0.178991,0.407242,0.100087,2054,546,1170,13.8079,61.4974,40907,5354.97,13857,1.02117e+07,0,0,1.94307,79,21,45,2417.88,64.9459,
