Volume;Sphericity;Surface Area;Phi ;Theta;Target;Target_Names
0.01;0.27;0.79;30.30;27.56;2;Bottom
0.01;0.26;0.69;12.92;31.32;2;Bottom
0.02;0.21;1.88;187.42;69.89;2;Bottom
0.01;0.27;0.55;180.74;41.94;2;Bottom
0.01;0.25;1.00;7.95;18.46;2;Bottom
0.01;0.28;0.51;16.62;19.12;2;Bottom
0.01;0.61;0.37;19.19;54.01;2;Bottom
0.01;0.30;0.56;186.25;69.87;2;Bottom
0.01;0.26;0.54;179.06;43.15;2;Bottom
0.01;0.24;0.76;18.25;67.97;2;Bottom
0.01;0.62;0.37;180.02;43.05;2;Bottom
0.01;0.28;0.56;28.74;20.62;2;Bottom
0.01;0.28;0.58;177.57;41.67;2;Bottom
0.01;0.30;0.50;4.62;32.38;2;Bottom
0.02;0.64;0.50;13.19;53.82;2;Bottom
0.01;0.24;0.85;5.93;52.20;2;Bottom
0.01;0.27;0.56;178.27;43.23;2;Bottom
0.01;0.29;0.54;16.31;33.89;2;Bottom
0.01;0.24;1.04;187.25;69.40;2;Bottom
0.01;0.27;0.59;187.78;69.15;2;Bottom
0.01;0.26;0.70;15.18;53.46;2;Bottom
0.01;0.25;0.83;180.45;46.75;2;Bottom
0.01;0.64;0.45;15.29;53.65;2;Bottom
0.01;0.29;0.54;188.11;70.19;2;Bottom
0.01;0.25;0.83;6.90;69.64;2;Bottom
0.02;0.22;1.43;10.64;32.71;2;Bottom
0.01;0.28;0.53;18.35;18.15;2;Bottom
0.01;0.27;0.53;19.02;33.87;2;Bottom
0.04;0.64;0.82;22.33;50.42;2;Bottom
0.01;0.34;0.82;180.56;41.19;2;Bottom
0.01;0.29;0.49;4.24;56.78;2;Bottom
0.01;0.29;0.49;12.02;34.48;2;Bottom
0.02;0.22;1.49;183.26;70.10;2;Bottom
0.01;0.26;0.57;15.41;68.53;2;Bottom
0.01;0.26;0.58;185.61;70.68;2;Bottom
0.01;0.25;0.71;187.27;68.89;2;Bottom
0.01;0.60;0.34;16.73;70.83;2;Bottom
0.01;0.63;0.44;15.38;67.13;2;Bottom
0.01;0.28;0.52;178.79;42.27;2;Bottom
0.01;0.26;0.56;181.80;43.15;2;Bottom
0.01;0.30;0.51;8.59;69.46;2;Bottom
0.02;0.26;1.27;185.84;68.02;2;Bottom
0.01;0.57;0.28;18.11;44.43;2;Bottom
0.01;0.27;0.99;180.68;44.03;2;Bottom
0.01;0.63;0.41;3.67;52.29;2;Bottom
0.01;0.30;0.61;16.01;33.70;2;Bottom
0.02;0.24;1.44;15.09;71.29;2;Bottom
0.01;0.29;0.51;54.93;39.45;2;Bottom
0.01;0.28;0.83;9.48;32.67;2;Bottom
0.01;0.22;1.19;3.11;74.74;2;Bottom
0.01;0.50;0.34;12.98;72.41;2;Bottom
0.01;0.29;0.74;178.96;41.55;2;Bottom
0.01;0.26;0.54;45.65;12.35;2;Bottom
0.01;0.61;0.25;9.72;69.70;2;Bottom
0.01;0.22;1.20;20.20;19.51;2;Bottom
0.01;0.63;0.32;10.89;55.52;2;Bottom
0.01;0.27;0.56;183.73;69.49;2;Bottom
0.01;0.62;0.45;16.89;33.91;2;Bottom
0.09;0.62;1.61;43.92;23.85;2;Bottom
0.04;0.65;0.92;183.82;66.26;2;Bottom
0.01;0.32;0.44;183.47;74.80;2;Bottom
0.02;0.29;1.24;187.99;68.87;2;Bottom
0.01;0.31;0.48;7.26;51.97;2;Bottom
0.01;0.32;0.48;16.14;37.62;2;Bottom
0.01;0.62;0.47;8.90;71.51;2;Bottom
0.01;0.62;0.43;21.60;53.73;2;Bottom
0.01;0.26;0.56;187.33;69.69;2;Bottom
0.01;0.28;0.85;14.90;33.21;2;Bottom
0.02;0.22;1.55;10.91;69.90;2;Bottom
0.01;0.28;0.66;177.04;40.54;2;Bottom
0.02;0.57;0.53;174.85;43.26;2;Bottom
0.01;0.28;0.67;10.41;71.67;2;Bottom
0.02;0.22;1.86;19.36;54.03;2;Bottom
0.01;0.29;0.52;4.76;51.99;2;Bottom
0.01;0.26;0.61;189.32;47.35;2;Bottom
0.01;0.36;0.75;8.93;69.49;2;Bottom
0.01;0.26;0.86;8.36;35.92;2;Bottom
0.01;0.30;0.54;179.01;42.49;2;Bottom
0.09;0.64;1.54;187.36;69.52;2;Bottom
0.01;0.25;1.02;37.76;24.09;2;Bottom
0.02;0.28;1.43;182.23;42.38;2;Bottom
0.06;0.63;1.17;186.41;69.22;2;Bottom
0.04;0.29;2.08;16.95;20.58;2;Bottom
0.33;0.59;3.91;177.84;46.30;2;Bottom
0.01;0.63;0.30;10.23;52.10;2;Bottom
0.01;0.28;0.62;36.82;22.29;2;Bottom
0.02;0.59;0.68;46.26;22.76;2;Bottom
0.05;0.22;2.74;17.51;65.31;2;Bottom
0.01;0.29;0.71;181.95;40.09;2;Bottom
0.01;0.27;0.80;170.37;30.61;2;Bottom
0.01;0.27;0.64;4.78;55.36;2;Bottom
0.01;0.30;0.49;10.30;63.66;2;Bottom
0.01;0.25;0.73;188.57;69.88;2;Bottom
0.01;0.23;1.02;187.98;70.19;2;Bottom
0.02;0.23;1.30;8.57;31.72;2;Bottom
0.01;0.29;0.53;4.93;18.45;2;Bottom
0.05;0.22;2.91;3.62;62.33;2;Bottom
0.01;0.24;0.93;8.94;52.97;2;Bottom
0.01;0.27;0.75;26.71;46.74;2;Bottom
0.01;0.23;1.04;4.31;72.26;2;Bottom
0.01;0.27;0.54;15.47;32.53;2;Bottom
0.01;0.27;0.78;9.72;53.30;2;Bottom
0.01;0.28;0.75;19.96;33.12;2;Bottom
0.01;0.24;0.99;168.24;34.05;2;Bottom
0.01;0.64;0.24;21.95;29.78;2;Bottom
0.01;0.24;0.98;186.37;69.59;2;Bottom
0.01;0.26;0.67;188.12;69.26;2;Bottom
0.01;0.26;0.84;186.72;69.83;2;Bottom
0.01;0.23;0.80;44.34;24.14;2;Bottom
0.40;0.53;4.94;183.22;44.91;2;Bottom
0.01;0.29;0.69;28.72;15.82;2;Bottom
0.01;0.24;0.94;2.63;33.66;2;Bottom
0.01;0.22;1.21;178.45;40.50;2;Bottom
0.01;0.31;0.45;179.02;41.72;2;Bottom
0.01;0.24;0.70;6.94;32.17;2;Bottom
0.01;0.25;0.70;40.99;23.21;2;Bottom
1.06;0.31;16.32;9.47;73.57;2;Bottom
0.03;0.19;2.54;181.31;41.04;2;Bottom
0.02;0.63;0.51;13.76;70.01;2;Bottom
0.01;0.23;1.16;33.14;35.83;2;Bottom
0.01;0.32;0.60;186.04;69.79;2;Bottom
0.01;0.62;0.35;177.87;42.82;2;Bottom
0.01;0.29;0.53;185.91;69.71;2;Bottom
0.02;0.30;1.21;23.31;53.71;2;Bottom
0.01;0.56;0.44;14.96;71.61;2;Bottom
0.01;0.54;0.27;16.25;69.83;2;Bottom
0.03;0.34;1.45;15.94;71.67;2;Bottom
0.01;0.31;0.48;154.83;27.85;2;Bottom
0.01;0.26;0.64;15.99;33.23;2;Bottom
0.02;0.51;0.81;177.21;44.74;2;Bottom
0.01;0.28;0.58;28.66;36.47;2;Bottom
0.02;0.23;1.65;181.61;34.43;2;Bottom
0.03;0.23;2.21;8.99;11.11;2;Bottom
0.01;0.62;0.45;18.67;51.85;2;Bottom
0.01;0.25;0.83;179.36;51.73;2;Bottom
0.01;0.24;0.72;44.44;22.90;2;Bottom
0.01;0.31;0.48;21.60;54.13;2;Bottom
0.01;0.66;0.25;179.23;41.64;2;Bottom
0.01;0.26;0.61;2.11;32.50;2;Bottom
0.07;0.19;4.40;18.43;53.71;2;Bottom
0.01;0.60;0.46;195.64;42.24;2;Bottom
0.01;0.31;0.52;171.64;69.09;2;Bottom
0.01;0.25;0.81;10.73;67.61;2;Bottom
0.01;0.29;0.54;183.56;34.79;2;Bottom
0.01;0.32;0.68;187.18;60.35;2;Bottom
0.01;0.25;0.74;187.85;69.20;2;Bottom
0.01;0.27;0.73;342.87;7.35;2;Bottom
0.01;0.28;0.53;27.72;19.47;2;Bottom
0.01;0.65;0.43;178.90;42.24;2;Bottom
0.01;0.28;0.58;184.53;42.09;2;Bottom
0.01;0.27;0.61;186.73;68.14;2;Bottom
0.01;0.29;0.63;11.12;19.45;2;Bottom
0.01;0.28;0.68;185.42;69.66;2;Bottom
0.07;0.24;3.62;14.85;69.43;2;Bottom
0.01;0.27;1.03;179.92;44.00;2;Bottom
0.01;0.64;0.30;5.25;70.70;2;Bottom
0.01;0.26;0.73;7.84;50.01;2;Bottom
0.02;0.25;1.29;13.62;55.97;2;Bottom
0.01;0.62;0.30;180.49;43.61;2;Bottom
0.01;0.26;0.84;12.13;66.37;2;Bottom
0.01;0.26;0.65;14.67;53.13;2;Bottom
0.01;0.32;0.44;3.41;26.21;2;Bottom
0.01;0.29;0.49;185.13;70.34;2;Bottom
0.02;0.20;1.67;6.42;33.51;2;Bottom
0.01;0.25;0.72;4.31;31.42;2;Bottom
0.01;0.30;0.48;190.67;65.86;2;Bottom
0.01;0.26;0.62;20.60;40.47;2;Bottom
0.06;0.64;1.17;7.03;20.25;2;Bottom
0.01;0.28;0.50;10.86;68.38;2;Bottom
0.01;0.30;0.63;178.28;41.14;2;Bottom
0.01;0.32;0.50;188.28;59.47;2;Bottom
0.01;0.28;0.57;14.10;72.62;2;Bottom
0.01;0.31;0.45;4.92;30.87;2;Bottom
0.01;0.24;0.64;6.75;53.93;2;Bottom
0.01;0.25;0.75;182.02;61.62;2;Bottom
0.02;0.23;1.64;176.42;42.29;2;Bottom
0.01;0.30;0.49;6.72;52.51;2;Bottom
0.01;0.27;0.65;7.90;53.20;2;Bottom
0.01;0.24;0.71;17.63;17.91;2;Bottom
0.01;0.27;0.53;4.59;14.04;2;Bottom
0.01;0.58;0.43;8.98;69.48;2;Bottom
0.01;0.62;0.32;9.77;15.17;2;Bottom
0.02;0.19;1.65;3.23;34.14;2;Bottom
0.06;0.27;2.78;187.31;69.39;2;Bottom
0.02;0.66;0.60;43.00;22.05;2;Bottom
0.01;0.29;0.55;4.73;70.59;2;Bottom
0.01;0.26;0.58;176.75;41.62;2;Bottom
0.01;0.62;0.24;180.50;42.39;2;Bottom
0.01;0.26;0.69;5.81;52.22;2;Bottom
0.01;0.21;1.05;162.31;39.54;2;Bottom
0.01;0.23;0.81;180.36;40.81;2;Bottom
0.01;0.26;0.64;156.44;24.87;2;Bottom
0.01;0.25;0.75;17.67;52.55;2;Bottom
0.02;0.24;1.68;14.40;57.45;2;Bottom
0.01;0.20;1.40;24.64;35.19;2;Bottom
0.01;0.32;0.48;25.99;35.87;2;Bottom
0.01;0.25;0.66;186.99;67.26;2;Bottom
0.02;0.23;1.39;177.85;43.57;2;Bottom
0.01;0.22;1.30;181.05;42.19;2;Bottom
0.01;0.25;0.63;180.43;43.46;2;Bottom
0.01;0.24;0.69;5.94;70.25;2;Bottom
0.01;0.66;0.43;179.15;43.07;2;Bottom
0.01;0.23;1.12;37.82;19.67;2;Bottom
0.01;0.27;0.54;43.98;21.34;2;Bottom
0.01;0.29;0.87;184.97;68.18;2;Bottom
0.01;0.26;0.60;180.71;43.25;2;Bottom
0.02;0.22;1.60;20.04;53.43;2;Bottom
0.01;0.29;0.53;183.66;70.25;2;Bottom
0.02;0.63;0.60;184.20;69.57;2;Bottom
0.01;0.30;0.48;10.75;50.21;2;Bottom
0.08;0.27;3.45;19.04;50.32;2;Bottom
0.01;0.23;0.78;127.30;4.00;2;Bottom
0.01;0.25;0.60;14.15;53.38;2;Bottom
0.04;0.22;2.55;185.49;68.94;2;Bottom
0.02;0.26;1.57;184.54;64.88;2;Bottom
0.01;0.25;0.71;182.69;69.86;2;Bottom
0.02;0.27;1.15;42.44;30.15;2;Bottom
0.01;0.27;0.60;188.35;69.96;2;Bottom
0.03;0.25;1.79;14.95;49.71;2;Bottom
0.01;0.25;0.60;180.20;44.37;2;Bottom
0.01;0.29;0.51;18.87;52.09;2;Bottom
0.01;0.22;0.79;7.18;50.64;2;Bottom
0.01;0.25;0.87;8.33;51.05;2;Bottom
0.01;0.65;0.24;2.63;60.06;2;Bottom
0.03;0.63;0.70;8.49;66.38;2;Bottom
0.01;0.25;0.59;15.85;68.13;2;Bottom
0.01;0.25;0.57;187.25;69.64;2;Bottom
0.01;0.26;0.96;15.37;52.90;2;Bottom
0.01;0.24;0.61;19.39;19.83;2;Bottom
0.01;0.24;0.87;187.86;71.79;2;Bottom
0.01;0.25;0.57;189.75;69.12;2;Bottom
0.05;0.62;1.12;183.45;68.95;2;Bottom
0.01;0.27;0.53;10.43;69.63;2;Bottom
0.01;0.27;0.55;18.49;52.84;2;Bottom
0.02;0.24;1.36;181.67;68.19;2;Bottom
0.01;0.28;0.53;180.96;40.21;2;Bottom
0.01;0.25;0.59;179.86;41.70;2;Bottom
0.01;0.27;0.58;179.76;42.92;2;Bottom
0.48;0.23;12.99;184.54;68.57;2;Bottom
0.01;0.28;0.58;15.43;74.37;2;Bottom
0.01;0.30;0.52;3.59;74.15;2;Bottom
0.01;0.24;0.69;186.73;68.94;2;Bottom
0.01;0.25;0.71;9.92;70.81;2;Bottom
0.01;0.26;0.61;1.79;33.33;2;Bottom
0.01;0.27;0.78;4.48;53.81;2;Bottom
0.01;0.27;0.67;8.93;68.01;2;Bottom
0.01;0.27;0.64;29.86;35.56;2;Bottom
0.01;0.27;0.55;90.43;21.62;2;Bottom
0.01;0.28;0.81;186.30;70.76;2;Bottom
0.01;0.25;0.64;44.23;23.17;2;Bottom
0.01;0.28;0.71;1.08;32.28;2;Bottom
0.01;0.22;0.85;181.38;42.60;2;Bottom
0.01;0.66;0.23;9.70;68.36;2;Bottom
0.01;0.25;0.59;186.63;69.11;2;Bottom
0.01;0.28;0.63;188.99;68.45;2;Bottom
0.01;0.23;0.68;186.72;69.33;2;Bottom
0.01;0.30;0.55;13.98;70.26;2;Bottom
0.11;0.20;5.62;25.83;34.79;2;Bottom
0.01;0.23;0.79;12.52;20.86;2;Bottom
0.01;0.24;0.72;26.16;28.89;2;Bottom
0.01;0.28;0.52;5.04;50.63;2;Bottom
0.01;0.28;0.54;16.20;17.90;2;Bottom
0.01;0.26;0.63;14.78;52.97;2;Bottom
0.01;0.30;0.54;180.39;67.89;2;Bottom
0.01;0.32;0.58;6.69;67.89;2;Bottom
0.01;0.31;0.96;180.04;41.78;2;Bottom
0.01;0.26;0.56;6.34;18.56;2;Bottom
0.01;0.28;0.53;6.15;32.89;2;Bottom
0.01;0.64;0.41;9.74;21.49;2;Bottom
0.07;0.23;3.67;183.14;69.77;2;Bottom
0.01;0.24;0.61;176.15;39.35;2;Bottom
0.06;0.22;3.15;25.66;19.94;2;Bottom
0.01;0.23;0.99;12.76;65.49;2;Bottom
0.01;0.23;1.10;184.15;39.26;2;Bottom
0.02;0.22;1.39;183.14;69.46;2;Bottom
0.01;0.24;0.81;15.30;57.56;2;Bottom
0.01;0.25;0.89;185.01;69.90;2;Bottom
0.01;0.32;0.49;13.29;53.13;2;Bottom
0.05;0.24;2.65;177.16;41.95;2;Bottom
0.01;0.36;0.40;8.31;70.68;2;Bottom
0.04;0.26;2.33;2.65;73.90;2;Bottom
0.04;0.63;0.82;187.92;69.62;2;Bottom
0.01;0.63;0.25;13.68;52.14;2;Bottom
0.03;0.24;1.93;20.49;17.91;2;Bottom
0.01;0.26;0.57;10.77;72.49;2;Bottom
0.01;0.28;0.73;16.14;52.10;2;Bottom
0.01;0.66;0.23;174.80;44.20;2;Bottom
0.01;0.59;0.45;26.12;19.91;2;Bottom
0.01;0.26;0.59;7.86;69.05;2;Bottom
0.06;0.22;3.23;6.88;54.54;2;Bottom
0.04;0.64;0.83;178.99;41.93;2;Bottom
0.01;0.29;0.84;355.75;48.22;2;Bottom
0.01;0.26;0.82;183.64;69.49;2;Bottom
0.01;0.28;0.52;180.00;43.66;2;Bottom
0.01;0.27;0.59;8.51;71.85;2;Bottom
0.01;0.30;0.49;187.61;70.90;2;Bottom
0.01;0.25;0.59;181.59;41.74;2;Bottom
0.03;0.62;0.67;29.90;36.05;2;Bottom
0.01;0.26;0.66;180.90;44.43;2;Bottom
0.01;0.25;0.94;5.28;70.89;2;Bottom
0.01;0.31;0.72;15.53;70.72;2;Bottom
0.01;0.23;0.79;22.84;55.26;2;Bottom
0.01;0.31;0.54;359.72;68.94;2;Bottom
0.02;0.64;0.48;15.88;51.73;2;Bottom
0.01;0.64;0.29;6.98;72.20;2;Bottom
0.01;0.28;0.58;7.18;47.60;2;Bottom
0.01;0.31;0.53;16.88;37.88;2;Bottom
0.02;0.25;1.29;187.47;68.69;2;Bottom
0.01;0.31;0.48;182.11;71.07;2;Bottom
0.02;0.64;0.48;180.79;41.12;2;Bottom
0.01;0.26;0.55;183.59;67.98;2;Bottom
0.02;0.21;1.59;16.93;19.32;2;Bottom
0.01;0.25;0.59;184.01;69.80;2;Bottom
0.03;0.23;1.97;5.60;31.40;2;Bottom
0.01;0.25;0.76;23.04;80.64;2;Bottom
0.01;0.23;0.83;13.64;52.33;2;Bottom
0.01;0.23;0.92;15.33;69.87;2;Bottom
0.01;0.22;0.81;25.00;34.43;2;Bottom
0.01;0.24;0.78;24.83;32.22;2;Bottom
0.01;0.27;0.72;179.23;41.99;2;Bottom
0.01;0.21;1.35;62.07;34.14;2;Bottom
0.01;0.30;0.55;16.81;70.96;2;Bottom
0.01;0.31;0.50;28.15;35.42;2;Bottom
0.01;0.28;0.57;18.79;17.00;2;Bottom
0.05;0.24;2.81;190.62;72.23;2;Bottom
0.01;0.26;0.71;5.53;68.48;2;Bottom
0.01;0.31;0.54;18.13;68.72;2;Bottom
0.01;0.26;0.58;16.05;71.34;2;Bottom
0.01;0.24;0.62;22.50;27.27;2;Bottom
0.01;0.27;0.53;179.46;40.43;2;Bottom
0.01;0.26;0.58;24.03;18.85;2;Bottom
0.01;0.29;0.81;21.44;23.73;2;Bottom
0.02;0.19;1.61;19.22;13.94;2;Bottom
0.01;0.26;0.69;178.97;41.08;2;Bottom
0.01;0.25;0.79;10.06;52.10;2;Bottom
0.01;0.28;0.62;164.91;39.51;2;Bottom
0.03;0.18;2.81;185.54;65.19;2;Bottom
0.01;0.30;0.57;3.13;70.35;2;Bottom
0.01;0.27;0.59;12.47;54.58;2;Bottom
0.01;0.24;0.77;12.52;64.76;2;Bottom
0.02;0.23;1.43;185.72;70.09;2;Bottom
0.01;0.29;0.49;11.81;40.10;2;Bottom
0.01;0.25;0.89;3.74;33.24;2;Bottom
0.04;0.59;0.96;183.30;62.77;2;Bottom
0.02;0.23;1.42;183.70;69.56;2;Bottom
0.08;0.19;4.71;23.64;51.91;2;Bottom
0.01;0.27;0.55;183.24;70.69;2;Bottom
0.01;0.23;0.93;15.20;31.94;2;Bottom
0.05;0.64;1.03;15.44;33.52;2;Bottom
0.01;0.25;0.82;186.67;70.76;2;Bottom
0.01;0.26;0.72;34.99;37.88;2;Bottom
0.11;0.63;1.76;19.42;19.60;2;Bottom
0.01;0.25;0.74;12.46;31.81;2;Bottom
0.02;0.23;1.41;15.46;33.37;2;Bottom
0.01;0.25;0.62;16.65;18.84;2;Bottom
0.01;0.32;0.69;183.94;76.43;2;Bottom
0.02;0.65;0.51;183.67;38.88;2;Bottom
0.01;0.27;0.54;17.68;35.63;2;Bottom
0.01;0.28;0.50;188.63;69.13;2;Bottom
0.02;0.25;1.28;173.18;26.77;2;Bottom
0.01;0.23;0.95;180.11;42.87;2;Bottom
0.01;0.64;0.32;14.38;32.07;2;Bottom
0.02;0.24;1.25;185.85;62.74;2;Bottom
0.01;0.25;0.78;188.72;70.06;2;Bottom
0.01;0.24;0.59;56.97;18.76;2;Bottom
0.01;0.28;0.51;7.08;46.27;2;Bottom
0.01;0.27;0.59;5.19;16.85;2;Bottom
0.01;0.28;0.54;12.67;53.04;2;Bottom
0.03;0.64;0.68;32.99;20.62;2;Bottom
0.01;0.29;0.49;21.01;52.39;2;Bottom
0.06;0.65;1.09;15.36;84.75;2;Bottom
0.03;0.63;0.66;14.21;72.89;2;Bottom
0.01;0.23;0.97;179.61;41.80;2;Bottom
0.01;0.23;0.72;177.34;41.60;2;Bottom
0.01;0.25;0.60;186.65;69.73;2;Bottom
0.01;0.24;0.77;0.04;22.69;2;Bottom
0.01;0.64;0.27;12.31;52.60;2;Bottom
0.01;0.25;0.97;30.33;35.88;2;Bottom
0.03;0.24;1.99;17.86;50.79;2;Bottom
0.01;0.27;0.53;177.56;43.94;2;Bottom
0.01;0.26;0.55;15.66;51.55;2;Bottom
0.01;0.24;0.76;45.48;22.26;2;Bottom
0.01;0.25;0.62;181.56;45.72;2;Bottom
0.08;0.62;1.41;5.16;32.97;2;Bottom
0.01;0.27;0.58;12.71;69.39;2;Bottom
0.01;0.25;0.85;40.30;20.34;2;Bottom
0.02;0.25;1.65;3.69;31.92;2;Bottom
0.02;0.22;1.57;11.03;69.01;2;Bottom
0.01;0.27;0.54;190.44;84.62;2;Bottom
0.01;0.64;0.24;19.45;7.76;2;Bottom
0.01;0.23;0.85;2.47;51.40;2;Bottom
0.02;0.64;0.58;8.25;56.65;2;Bottom
0.01;0.30;0.56;8.95;70.94;2;Bottom
0.01;0.24;0.77;181.01;41.15;2;Bottom
0.01;0.25;0.63;12.34;65.80;2;Bottom
0.01;0.54;0.27;145.98;9.99;2;Bottom
0.01;0.29;0.54;164.60;50.31;2;Bottom
0.01;0.29;0.61;10.24;20.14;2;Bottom
0.01;0.34;0.75;187.46;69.58;2;Bottom
0.01;0.24;0.65;28.13;34.60;2;Bottom
0.02;0.24;1.24;5.92;72.37;2;Bottom
0.03;0.62;0.71;27.13;19.78;2;Bottom
0.01;0.24;0.79;33.30;21.83;2;Bottom
0.01;0.25;0.65;15.00;67.36;2;Bottom
0.01;0.24;0.78;8.45;88.20;2;Bottom
0.01;0.26;0.58;17.77;60.70;2;Bottom
0.03;0.28;1.73;18.43;39.51;2;Bottom
0.01;0.25;0.57;177.17;46.20;2;Bottom
0.01;0.28;1.03;184.24;69.46;2;Bottom
0.01;0.22;0.73;179.05;42.15;2;Bottom
0.01;0.29;0.60;186.96;69.75;2;Bottom
0.01;0.26;0.69;1.36;34.88;2;Bottom
0.01;0.26;0.58;5.04;17.20;2;Bottom
0.01;0.28;0.53;9.66;68.34;2;Bottom
0.01;0.26;0.83;185.10;66.26;2;Bottom
0.01;0.25;0.92;186.48;68.29;2;Bottom
0.01;0.30;0.47;14.29;32.43;2;Bottom
0.08;0.19;4.62;8.36;68.26;2;Bottom
0.01;0.25;0.57;10.96;31.64;2;Bottom
0.01;0.29;0.54;184.97;54.97;2;Bottom
0.01;0.29;0.57;8.51;63.74;2;Bottom
0.08;0.22;4.08;13.17;33.74;2;Bottom
0.02;0.20;2.04;13.34;57.42;2;Bottom
0.02;0.63;0.50;29.08;19.38;2;Bottom
0.01;0.30;0.51;3.86;32.39;2;Bottom
0.05;0.63;1.02;18.16;32.50;2;Bottom
0.03;0.62;0.70;14.24;33.66;2;Bottom
0.01;0.29;0.51;184.25;63.93;2;Bottom
0.01;0.28;0.55;42.12;22.88;2;Bottom
0.01;0.26;0.60;33.85;32.04;2;Bottom
0.01;0.24;0.64;4.05;70.00;2;Bottom
0.01;0.29;0.51;21.76;34.21;2;Bottom
0.02;0.29;1.40;11.98;71.70;2;Bottom
0.01;0.31;0.46;22.94;36.26;2;Bottom
0.02;0.21;1.52;179.89;42.67;2;Bottom
0.01;0.27;0.67;183.80;69.37;2;Bottom
0.01;0.24;0.59;192.79;83.51;2;Bottom
0.03;0.62;0.68;7.14;32.48;2;Bottom
0.01;0.24;0.73;178.31;41.97;2;Bottom
0.01;0.27;0.99;6.32;19.80;2;Bottom
0.02;0.23;1.34;18.02;51.39;2;Bottom
0.01;0.30;0.51;19.04;52.32;2;Bottom
0.01;0.65;0.26;14.13;70.59;2;Bottom
0.03;0.27;1.59;39.79;27.83;2;Bottom
0.01;0.27;0.53;8.72;54.04;2;Bottom
0.01;0.65;0.37;188.33;80.46;2;Bottom
0.01;0.23;0.90;188.19;69.73;2;Bottom
0.01;0.27;0.68;52.74;19.23;2;Bottom
0.01;0.63;0.45;15.37;69.23;2;Bottom
0.01;0.23;1.05;4.78;52.03;2;Bottom
0.01;0.25;0.58;180.07;41.89;2;Bottom
0.01;0.26;0.60;182.35;43.67;2;Bottom
0.01;0.26;0.56;175.97;42.66;2;Bottom
0.01;0.31;0.58;355.68;38.52;2;Bottom
0.01;0.23;0.64;4.55;54.48;2;Bottom
0.01;0.24;0.63;19.21;34.26;2;Bottom
0.02;0.61;0.50;13.95;52.16;2;Bottom
0.01;0.25;0.59;26.50;25.38;2;Bottom
0.10;0.21;4.98;13.87;69.24;2;Bottom
0.01;0.26;0.56;7.89;18.89;2;Bottom
0.01;0.24;0.63;5.91;73.53;2;Bottom
0.05;0.27;2.56;13.68;53.35;2;Bottom
0.01;0.29;0.50;185.12;49.62;2;Bottom
0.03;0.21;2.02;197.76;83.28;2;Bottom
0.01;0.25;0.66;187.35;64.88;2;Bottom
0.01;0.24;0.82;174.22;40.31;2;Bottom
0.01;0.25;0.84;185.19;69.75;2;Bottom
0.01;0.59;0.49;175.97;26.44;2;Bottom
0.01;0.26;0.60;179.26;43.51;2;Bottom
0.01;0.28;0.52;16.88;43.23;2;Bottom
0.09;0.17;5.64;188.38;70.99;2;Bottom
0.01;0.27;0.59;180.17;40.21;2;Bottom
0.01;0.27;0.97;187.17;69.95;2;Bottom
0.01;0.26;0.67;182.24;42.33;2;Bottom
0.01;0.26;0.59;190.53;87.24;2;Bottom
0.01;0.29;0.53;22.87;53.51;2;Bottom
0.01;0.29;0.73;144.68;22.66;2;Bottom
0.01;0.24;0.59;6.59;33.83;2;Bottom
0.02;0.25;1.29;180.67;45.01;2;Bottom
0.02;0.27;1.08;28.97;29.81;2;Bottom
0.01;0.26;0.61;177.89;42.50;2;Bottom
0.01;0.28;0.71;18.90;70.08;2;Bottom
0.01;0.30;0.86;5.46;32.15;2;Bottom
0.01;0.29;0.64;171.24;40.09;2;Bottom
0.01;0.26;0.60;18.19;41.06;2;Bottom
0.17;0.62;2.36;176.06;41.45;2;Bottom
0.01;0.28;0.55;180.46;42.68;2;Bottom
0.01;0.24;1.13;16.96;67.77;2;Bottom
0.01;0.58;0.34;176.30;42.59;2;Bottom
0.01;0.22;0.68;10.26;33.03;2;Bottom
0.02;0.24;1.56;9.75;71.85;2;Bottom
0.01;0.22;1.21;187.58;69.29;2;Bottom
0.09;0.64;1.53;181.27;47.50;2;Bottom
0.01;0.29;0.82;10.27;19.75;2;Bottom
0.01;0.46;0.35;7.87;70.88;2;Bottom
0.01;0.29;0.63;188.84;65.17;2;Bottom
0.02;0.24;1.33;186.91;70.27;2;Bottom
0.01;0.67;0.23;21.09;55.98;2;Bottom
0.01;0.30;0.50;30.39;34.89;2;Bottom
0.01;0.28;0.55;16.44;72.77;2;Bottom
0.01;0.25;1.16;17.27;53.10;2;Bottom
0.01;0.25;0.69;188.10;68.72;2;Bottom
0.01;0.29;0.69;25.30;49.37;2;Bottom
0.01;0.25;0.67;12.09;52.26;2;Bottom
0.01;0.26;0.56;185.15;70.45;2;Bottom
0.01;0.28;0.55;3.42;54.87;2;Bottom
0.01;0.31;0.51;2.95;70.09;2;Bottom
0.08;0.18;5.03;25.10;18.95;2;Bottom
0.01;0.30;0.48;4.27;52.55;2;Bottom
0.02;0.28;1.21;32.74;22.05;2;Bottom
0.01;0.27;0.56;191.84;89.73;2;Bottom
0.01;0.29;0.64;32.60;33.22;2;Bottom
0.01;0.59;0.40;32.66;24.36;2;Bottom
0.01;0.29;0.51;176.43;41.90;2;Bottom
0.01;0.26;0.55;182.32;73.49;2;Bottom
0.01;0.23;0.71;175.09;34.16;2;Bottom
0.02;0.64;0.48;32.92;21.19;2;Bottom
